user_ID,user_ID_tag,result_value,game_time,our_team,our_team_object,our_team_total_kill,our_team_total_gold,enemy_team,enemy_team_object,enemy_team_total_kill,enemy_team_total_gold,game_players
이 차가 식기전에,#KR1,0,1560,"[[0, 'Gragas', 'Teleport', 'Flash', 1, 4, 7, 9809, 19476, 4, 199], [1, 'Hecarim', 'Smite', 'Ghost', 1, 6, 7, 9012, 35114, 3, 203], [2, 'Akali', 'Teleport', 'Flash', 8, 4, 2, 17090, 22667, 1, 181], [3, 'Jinx', 'Heal', 'Flash', 5, 5, 6, 26004, 16675, 1, 235], [4, 'Rell', 'Ignite', 'Flash', 2, 7, 13, 5646, 13173, 18, 23]]","[0, 0, 0, 0, 2, 0]",17,48460,"[[0, 'Gnar', 'Teleport', 'Flash', 6, 2, 4, 20530, 22704, 5, 241], [1, 'Nidalee', 'Flash', 'Smite', 8, 3, 11, 21417, 30286, 6, 180], [2, 'Yasuo', 'Flash', 'Exhaust', 6, 3, 6, 12015, 17928, 3, 226], [3, 'Caitlyn', 'Flash', 'Cleanse', 6, 5, 6, 18544, 14296, 0, 219], [4, 'Nautilus', 'Flash', 'Ignite', 0, 4, 15, 7511, 14640, 8, 23]]","[1, 4, 1, 6, 10, 1]",26,57570,"['일산전영찬', '이 차가 식기전에', '신노스케', 'tadijfolz1em', 'Yursan20010522', '딸기따르트으', 'ice seven zero', '꼬마딩구리', '아 도', '동짱주짱']"
이 차가 식기전에,#KR1,1,1949,"[[0, 'Kled', 'Flash', 'Teleport', 16, 3, 7, 41591, 39621, 4, 291], [1, 'Hecarim', 'Smite', 'Ghost', 9, 4, 17, 27427, 47220, 3, 230], [2, 'Hwei', 'Teleport', 'Flash', 4, 6, 14, 18131, 20574, 3, 200], [3, 'Ashe', 'Barrier', 'Flash', 4, 6, 14, 27518, 25125, 1, 257], [4, 'Lulu', 'Flash', 'Heal', 2, 7, 14, 8114, 23741, 16, 24]]","[1, 4, 0, 0, 8, 1]",35,69652,"[[0, 'Fiora', 'Teleport', 'Flash', 5, 9, 1, 26145, 41655, 1, 253], [1, 'Udyr', 'Smite', 'Flash', 5, 6, 6, 19720, 37559, 6, 191], [2, 'Akali', 'Teleport', 'Flash', 6, 5, 7, 23169, 27180, 6, 217], [3, 'Varus', 'Flash', 'Cleanse', 10, 5, 4, 36620, 20733, 0, 251], [4, 'Karma', 'Flash', 'Heal', 0, 10, 18, 13421, 25947, 10, 33]]","[0, 1, 1, 4, 2, 0]",26,58060,"['4399dd', '이 차가 식기전에', 'u9ii', '내성장막아봐', 'Reoki', '顺飞丶不可雕', '똑바로 해도 거꾸로 해도', 'find myself', 'Archer', 'ISENS01']"
이 차가 식기전에,#KR1,1,1939,"[[0, 'Rumble', 'Flash', 'Teleport', 4, 9, 14, 27306, 35231, 7, 183], [1, 'Hecarim', 'Smite', 'Ghost', 10, 6, 15, 24492, 52092, 3, 252], [2, 'Akshan', 'Flash', 'Teleport', 9, 4, 14, 30412, 28798, 3, 243], [3, 'Varus', 'Barrier', 'Flash', 16, 3, 11, 47354, 19442, 0, 272], [4, 'Alistar', 'Flash', 'Ignite', 1, 8, 18, 7141, 33650, 8, 31]]","[2, 4, 0, 0, 10, 2]",40,76498,"[[0, 'Udyr', 'Ghost', 'Teleport', 3, 8, 14, 19326, 43488, 4, 191], [1, 'Karthus', 'Smite', 'Flash', 12, 7, 12, 44034, 36160, 0, 225], [2, 'Jayce', 'Teleport', 'Flash', 11, 8, 6, 29680, 26690, 3, 229], [3, ""Kai'Sa"", 'Flash', 'Teleport', 4, 10, 9, 24704, 28374, 4, 184], [4, 'Rell', 'Ignite', 'Flash', 0, 7, 25, 9266, 25992, 11, 23]]","[0, 1, 1, 3, 4, 0]",30,60095,"['1Jiang', '이 차가 식기전에', 'znlm', 'Be my brownie', '덴지 마키마', '완벽하고싶다0', 'Na병현', 'dydwns7667', '이멋이', '이름을 외다']"
이 차가 식기전에,#KR1,1,1694,"[[0, 'Fiora', 'Teleport', 'Flash', 7, 5, 10, 22636, 24138, 1, 249], [1, 'Hecarim', 'Smite', 'Ghost', 7, 2, 10, 16619, 36826, 8, 236], [2, 'Diana', 'Teleport', 'Flash', 12, 1, 3, 24065, 12847, 6, 249], [3, 'Kalista', 'Heal', 'Flash', 7, 7, 7, 25387, 19959, 5, 244], [4, 'Rell', 'Ignite', 'Flash', 2, 4, 13, 7469, 18768, 13, 24]]","[1, 3, 1, 2, 8, 2]",35,65914,"[[0, 'Renekton', 'Flash', 'Teleport', 5, 10, 4, 28533, 43820, 1, 242], [1, 'Graves', 'Smite', 'Flash', 7, 9, 6, 12519, 24622, 8, 174], [2, 'Taliyah', 'Flash', 'Teleport', 1, 8, 5, 10741, 20058, 3, 174], [3, ""Kai'Sa"", 'Heal', 'Flash', 6, 5, 6, 17098, 16573, 5, 249], [4, 'Nautilus', 'Ignite', 'Flash', 0, 3, 9, 4689, 14207, 16, 22]]","[0, 1, 0, 4, 2, 0]",19,51817,"['one loser', '이 차가 식기전에', 'To the Moon', 'apdapa', 'Yeirr', 'Gen G HorangE', 'Znlm', 'xunhuan', '레전드럼통', 'Mocha']"
이 차가 식기전에,#KR1,1,1162,"[[0, 'Renekton', 'Flash', 'Teleport', 1, 2, 3, 8659, 15890, 1, 127], [1, 'Hecarim', 'Smite', 'Ghost', 9, 2, 4, 11506, 23071, 0, 167], [2, 'Akali', 'Ignite', 'Teleport', 5, 2, 1, 13597, 13039, 2, 145], [3, 'Tristana', 'Heal', 'Flash', 3, 1, 5, 8410, 7221, 1, 201], [4, 'Blitzcrank', 'Ignite', 'Flash', 0, 2, 7, 3675, 9561, 7, 24]]","[0, 2, 1, 2, 3, 0]",18,38586,"[[0, 'Malphite', 'Ignite', 'Flash', 0, 5, 3, 13792, 16262, 2, 127], [1, 'Nocturne', 'Smite', 'Flash', 2, 4, 3, 5514, 20464, 5, 125], [2, 'Aurelion Sol', 'Teleport', 'Flash', 1, 2, 4, 11915, 9921, 5, 154], [3, ""Kai'Sa"", 'Barrier', 'Flash', 3, 2, 1, 4208, 5688, 1, 166], [4, 'Shaco', 'Exhaust', 'Ignite', 3, 5, 2, 8946, 12101, 3, 18]]","[0, 1, 0, 4, 0, 0]",9,33281,"['Dear Theo', '이 차가 식기전에', 'white여우', 'DataSong', '수달이니곰돌이니', '부계정6604', '악 몽', 'SOLKING', 'heon', '투쇼드']"
이 차가 식기전에,#KR1,0,1521,"[[0, 'Aatrox', 'Teleport', 'Flash', 2, 8, 2, 16071, 36162, 0, 132], [1, 'Hecarim', 'Smite', 'Ghost', 4, 8, 7, 14623, 35978, 1, 174], [2, 'Hwei', 'Teleport', 'Flash', 8, 3, 8, 32555, 13938, 4, 207], [3, 'Aphelios', 'Barrier', 'Flash', 1, 9, 5, 12821, 18538, 0, 142], [4, 'Seraphine', 'Heal', 'Flash', 4, 5, 11, 8429, 13762, 10, 20]]","[0, 1, 1, 1, 2, 0]",19,46306,"[[0, 'Skarner', 'Teleport', 'Flash', 5, 4, 12, 18269, 26515, 1, 159], [1, 'Vi', 'Smite', 'Flash', 6, 4, 16, 17594, 34829, 6, 156], [2, 'Ahri', 'Flash', 'Teleport', 10, 2, 9, 23857, 17951, 6, 183], [3, 'Varus', 'Flash', 'Ghost', 11, 5, 8, 25578, 16109, 2, 218], [4, 'Lulu', 'Heal', 'Flash', 1, 4, 27, 8811, 13193, 11, 23]]","[1, 3, 0, 4, 8, 1]",33,55542,"['죽기 쉬운 사람', '이 차가 식기전에', 'HLE Loki', '악몽을 꾸다', '달콤한 꿈', '생각의가지를잘라', 'JustLikeThatKR', '세민박', 'qifans', 'love']"
이 차가 식기전에,#KR1,0,1364,"[[0, 'Jayce', 'Teleport', 'Flash', 0, 8, 7, 9540, 20484, 0, 150], [1, 'Karthus', 'Smite', 'Flash', 8, 10, 6, 24790, 30195, 0, 188], [2, 'Hwei', 'Teleport', 'Flash', 2, 3, 11, 14160, 13749, 8, 149], [3, 'Aphelios', 'Flash', 'Heal', 3, 6, 1, 6478, 14796, 3, 138], [4, 'Blitzcrank', 'Ignite', 'Flash', 4, 7, 11, 7414, 18039, 6, 19]]","[0, 1, 0, 3, 1, 0]",18,41818,"[[0, 'Nautilus', 'Teleport', 'Flash', 0, 6, 14, 4896, 21173, 9, 62], [1, 'Nidalee', 'Smite', 'Flash', 7, 3, 16, 12824, 26540, 3, 179], [2, 'Tristana', 'Teleport', 'Flash', 7, 4, 7, 18847, 21026, 2, 224], [3, 'Caitlyn', 'Flash', 'Heal', 18, 2, 4, 32631, 15188, 3, 208], [4, 'Lux', 'Flash', 'Ignite', 2, 3, 17, 13729, 11822, 6, 25]]","[1, 2, 1, 3, 11, 3]",34,54914,"['J4YCE', '이 차가 식기전에', 'vmfhrkRnadldpdy', '65b08fda7d1a', '새해복많이받으세요', 'Bae Suzy', '일산전영찬', '8114149', 'BULL', 'DRX Teddy']"
이 차가 식기전에,#KR1,1,1528,"[[0, 'Rumble', 'Ignite', 'Flash', 6, 7, 6, 21462, 18352, 4, 158], [1, 'Hecarim', 'Smite', 'Ghost', 9, 6, 17, 22166, 35682, 4, 179], [2, 'Ahri', 'Teleport', 'Flash', 8, 4, 14, 20865, 21160, 8, 203], [3, 'Jinx', 'Flash', 'Heal', 6, 2, 14, 26738, 14582, 2, 209], [4, 'Rell', 'Ignite', 'Flash', 6, 2, 20, 8474, 13779, 14, 25]]","[1, 3, 0, 3, 8, 1]",35,57894,"[[0, 'Rengar', 'Teleport', 'Flash', 4, 5, 3, 17560, 30589, 4, 189], [1, 'Viego', 'Flash', 'Smite', 11, 8, 3, 13080, 33113, 14, 144], [2, 'Taliyah', 'Teleport', 'Flash', 2, 9, 10, 18744, 18982, 4, 158], [3, 'Zeri', 'Cleanse', 'Flash', 2, 7, 6, 17638, 16578, 0, 220], [4, 'Nautilus', 'Flash', 'Ignite', 2, 6, 11, 6686, 19027, 12, 22]]","[0, 0, 1, 3, 4, 0]",21,48484,"['HLE 팬서', '이 차가 식기전에', '매일 졸려여', 'cccc', 'Yursan20010522', '렝 화', 'Fine', 'Harunohi', 'xuchangtop', 'T1 wunai3']"
이 차가 식기전에,#KR1,1,1299,"[[0, 'Mordekaiser', 'Teleport', 'Flash', 5, 2, 4, 9714, 16949, 2, 152], [1, 'Hecarim', 'Smite', 'Ghost', 4, 1, 16, 12629, 25950, 3, 176], [2, 'Akshan', 'Flash', 'Ignite', 5, 0, 11, 13071, 9917, 2, 131], [3, 'Jinx', 'Cleanse', 'Flash', 8, 1, 10, 20747, 10018, 2, 217], [4, 'Poppy', 'Flash', 'Ignite', 2, 4, 9, 6475, 13422, 7, 28]]","[1, 3, 1, 2, 5, 0]",24,48054,"[[0, 'Skarner', 'Flash', 'Teleport', 3, 7, 3, 14937, 21363, 0, 128], [1, 'Graves', 'Flash', 'Smite', 1, 4, 3, 7378, 19277, 2, 136], [2, 'Hwei', 'Teleport', 'Flash', 1, 2, 2, 13779, 10434, 2, 156], [3, 'Varus', 'Heal', 'Flash', 1, 5, 3, 7172, 12622, 3, 153], [4, 'Rell', 'Flash', 'Ignite', 2, 6, 3, 2702, 13160, 12, 21]]","[0, 0, 0, 4, 1, 0]",8,34257,"['정점의 피지컬', '이 차가 식기전에', '첫눈처럼', 'Clever9', 'Effort', 'rsopgd', 'Moodyy', 'rkswjfgkqslek', '우 협', '나는니가잘해서조용할까']"
이 차가 식기전에,#KR1,0,1617,"[[0, 'Cassiopeia', 'Ignite', 'Flash', 5, 6, 2, 17909, 21701, 3, 172], [1, 'Hecarim', 'Smite', 'Ghost', 3, 6, 6, 14514, 37695, 3, 189], [2, 'Twisted Fate', 'Ghost', 'Flash', 3, 6, 8, 15322, 27590, 2, 139], [3, 'Jhin', 'Cleanse', 'Flash', 6, 4, 3, 11585, 12900, 3, 205], [4, 'Shaco', 'Ignite', 'Exhaust', 3, 10, 9, 20961, 21679, 3, 29]]","[0, 0, 0, 3, 2, 0]",20,47164,"[[0, 'Darius', 'Flash', 'Ghost', 5, 6, 3, 8500, 17191, 1, 161], [1, 'Nidalee', 'Smite', 'Flash', 8, 5, 11, 21018, 33151, 6, 173], [2, 'Corki', 'Flash', 'Teleport', 9, 1, 11, 35091, 24358, 4, 269], [3, 'Ashe', 'Flash', 'Cleanse', 6, 6, 14, 21503, 21767, 6, 211], [4, 'Seraphine', 'Flash', 'Heal', 4, 2, 21, 9387, 13361, 5, 25]]","[1, 3, 1, 0, 6, 0]",32,59426,"['선한 녀석', '이 차가 식기전에', '영 쟁', '진짜못참겠어', '분노유발장치', '시비털면박는다', 'JustLikeThatKR', '길가다가까까사달라고조르는이도윤', 'BULL', 'CHINA']"
이 차가 식기전에,#KR1,1,1576,"[[0, 'Kled', 'Flash', 'Teleport', 9, 2, 9, 22483, 26774, 2, 183], [1, 'Hecarim', 'Smite', 'Ghost', 8, 4, 19, 16540, 38679, 2, 199], [2, 'Twisted Fate', 'Ghost', 'Flash', 7, 5, 21, 20259, 22270, 5, 142], [3, 'Ashe', 'Flash', 'Exhaust', 9, 5, 13, 16941, 15795, 4, 186], [4, 'Alistar', 'Ignite', 'Flash', 3, 5, 17, 7630, 20999, 5, 35]]","[1, 2, 0, 4, 8, 2]",36,58481,"[[0, 'Poppy', 'Teleport', 'Flash', 2, 7, 7, 19590, 25462, 0, 175], [1, 'Taliyah', 'Smite', 'Flash', 7, 7, 11, 25935, 19057, 4, 232], [2, 'Yasuo', 'Teleport', 'Flash', 4, 11, 7, 17257, 29988, 1, 207], [3, ""Kai'Sa"", 'Flash', 'Cleanse', 8, 5, 8, 25923, 14736, 0, 198], [4, 'Rell', 'Ignite', 'Flash', 0, 6, 18, 5588, 14518, 13, 25]]","[0, 2, 1, 2, 4, 0]",21,51896,"['4399dd', '이 차가 식기전에', '영 쟁', '별 수호자 조원영', 'Gakseong', '칼과 창 방패', 'kuluomi', 'bac ba phu', '1zz', '너부리는내일나한테까아만돌멩이를']"
이 차가 식기전에,#KR1,0,1357,"[[0, 'Jax', 'Flash', 'Teleport', 0, 6, 1, 8440, 21352, 0, 179], [1, 'Sejuani', 'Smite', 'Flash', 0, 4, 9, 7456, 26831, 6, 154], [2, 'Xerath', 'Flash', 'Teleport', 4, 6, 4, 19663, 16108, 3, 170], [3, 'Sivir', 'Heal', 'Flash', 8, 5, 2, 19482, 13198, 5, 183], [4, 'Nautilus', 'Flash', 'Ignite', 2, 7, 8, 7108, 22131, 10, 19]]","[0, 1, 0, 0, 2, 0]",14,41808,"[[0, 'Akshan', 'Flash', 'Teleport', 8, 0, 3, 18836, 11667, 4, 176], [1, 'Viego', 'Smite', 'Flash', 11, 3, 8, 24051, 34548, 25, 183], [2, 'Twisted Fate', 'Ghost', 'Flash', 0, 3, 14, 10314, 15101, 2, 145], [3, 'Varus', 'Heal', 'Flash', 9, 4, 7, 21305, 11389, 5, 178], [4, 'Alistar', 'Ignite', 'Flash', 0, 4, 14, 4705, 14129, 9, 29]]","[0, 2, 1, 6, 9, 1]",28,51822,"['wenreve', '이 차가 식기전에', '꼬마딩구리', 'OSG', 'csdofes', '좌유범', '어쩌다보니', '영 쟁', '진짜못참겠어', '자몽허니블랙티']"
이 차가 식기전에,#KR1,0,919,"[[0, 'Illaoi', 'Teleport', 'Flash', 2, 6, 1, 11404, 19062, 0, 103], [1, 'Hecarim', 'Smite', 'Ghost', 2, 8, 0, 5376, 23698, 0, 99], [2, 'Pantheon', 'Ignite', 'Flash', 4, 5, 1, 11281, 12428, 1, 82], [3, 'Jinx', 'Barrier', 'Flash', 0, 5, 2, 4784, 11148, 0, 79], [4, 'Soraka', 'Heal', 'Flash', 0, 6, 1, 3841, 8611, 0, 16]]","[0, 1, 0, 0, 0, 0]",8,24821,"[[0, 'Ornn', 'Flash', 'Teleport', 2, 1, 6, 9207, 12475, 0, 115], [1, 'Taliyah', 'Flash', 'Smite', 8, 2, 13, 17388, 10720, 3, 113], [2, 'Tristana', 'Flash', 'Teleport', 10, 3, 9, 13129, 11777, 2, 96], [3, 'Draven', 'Flash', 'Barrier', 7, 1, 7, 11583, 8440, 2, 130], [4, 'Nautilus', 'Ignite', 'Flash', 3, 1, 15, 8011, 7658, 6, 14]]","[0, 1, 0, 3, 3, 0]",30,37863,"['G1psyDanger', '이 차가 식기전에', '프리덤 에슬레틱', 'K T', '29431357_DEL', 'HotBacon', '하건둘리', 'wenreve', '꼬마딩구리', '우리팀만못해']"
이 차가 식기전에,#KR1,0,1379,"[[0, 'Aatrox', 'Flash', 'Exhaust', 3, 7, 2, 11997, 25825, 1, 135], [1, 'Hecarim', 'Smite', 'Ghost', 1, 2, 7, 10443, 26130, 1, 178], [2, 'Twisted Fate', 'Teleport', 'Flash', 5, 4, 3, 10798, 17160, 5, 132], [3, ""Kai'Sa"", 'Cleanse', 'Flash', 7, 5, 3, 18930, 16256, 0, 186], [4, 'Alistar', 'Flash', 'Ignite', 0, 8, 10, 7057, 20464, 2, 23]]","[0, 1, 0, 0, 1, 0]",16,41521,"[[0, 'Kled', 'Flash', 'Teleport', 8, 2, 5, 17805, 16115, 3, 198], [1, 'Nunu & Willump', 'Smite', 'Flash', 3, 3, 12, 6058, 20984, 3, 127], [2, 'Yasuo', 'Flash', 'Teleport', 8, 1, 5, 28638, 21125, 3, 245], [3, 'Zeri', 'Flash', 'Cleanse', 5, 6, 11, 22333, 15220, 3, 194], [4, 'Taric', 'Ignite', 'Flash', 2, 4, 15, 8657, 17011, 8, 30]]","[1, 2, 1, 6, 8, 1]",26,52095,"['xunhuan', '이 차가 식기전에', '영 쟁', 'Cool', 'bbj', '4399dd', '즐 팡', 'dladbstj', '달인 카직스', '내옆에홍석천']"
이 차가 식기전에,#KR1,0,1385,"[[0, 'Cassiopeia', 'Flash', 'Teleport', 2, 11, 1, 10294, 20328, 0, 108], [1, 'Hecarim', 'Smite', 'Ghost', 4, 4, 5, 12056, 27279, 2, 168], [2, 'Zed', 'Teleport', 'Flash', 2, 8, 4, 13916, 22149, 0, 124], [3, 'Zeri', 'Barrier', 'Flash', 4, 5, 3, 12796, 17261, 2, 188], [4, 'Lux', 'Heal', 'Flash', 0, 5, 7, 16319, 13709, 7, 41]]","[0, 1, 0, 0, 3, 0]",12,39475,"[[0, 'Camille', 'Ignite', 'Teleport', 13, 4, 7, 26812, 24029, 0, 131], [1, ""Rek'Sai"", 'Flash', 'Smite', 6, 1, 11, 10411, 27632, 9, 130], [2, 'Hwei', 'Flash', 'Teleport', 8, 3, 8, 22273, 15414, 1, 149], [3, 'Varus', 'Heal', 'Flash', 5, 1, 6, 16460, 10731, 0, 181], [4, 'Alistar', 'Ignite', 'Flash', 1, 3, 16, 6373, 18328, 7, 23]]","[1, 2, 1, 6, 11, 3]",33,51348,"['프로페시아', '이 차가 식기전에', '霜 田 木', '김승환x김준환 인간실격 범죄자', 'hemuyu1', '마법사', '뭉 멍', 'qwkow', '별 햐', '아저씨 태만해']"
이 차가 식기전에,#KR1,1,1110,"[[0, 'Riven', 'Teleport', 'Flash', 5, 0, 1, 10538, 9460, 1, 160], [1, 'Hecarim', 'Smite', 'Ghost', 5, 2, 9, 12794, 23459, 1, 161], [2, 'Katarina', 'Flash', 'Teleport', 12, 0, 3, 15389, 11382, 2, 163], [3, 'Draven', 'Flash', 'Barrier', 1, 1, 6, 5284, 6961, 3, 141], [4, 'Pyke', 'Flash', 'Ignite', 1, 4, 4, 1635, 8435, 5, 35]]","[0, 2, 1, 3, 5, 0]",24,41114,"[[0, 'Skarner', 'Flash', 'Teleport', 0, 5, 1, 7514, 13416, 0, 127], [1, 'Taliyah', 'Flash', 'Smite', 0, 7, 4, 5799, 15899, 0, 93], [2, 'Diana', 'Ignite', 'Flash', 4, 4, 2, 9159, 9803, 0, 155], [3, ""Kai'Sa"", 'Heal', 'Flash', 1, 3, 3, 7328, 6371, 0, 156], [4, 'Thresh', 'Ignite', 'Flash', 2, 5, 5, 5643, 11357, 6, 24]]","[0, 0, 0, 3, 1, 0]",7,30063,"['nobodydanceme', '이 차가 식기전에', 'chendian', '고구마유시', '왜그러는데', '칼과 창 가우', '小雀神', '존잘남의인생', '팀탓은 죄악', 'Deft fans']"
이 차가 식기전에,#KR1,1,2115,"[[0, 'Darius', 'Flash', 'Ghost', 5, 2, 6, 8946, 24367, 5, 229], [1, 'Hecarim', 'Smite', 'Ghost', 4, 4, 12, 11369, 47308, 6, 251], [2, 'Hwei', 'Flash', 'Teleport', 10, 0, 12, 40357, 14275, 4, 266], [3, 'Jhin', 'Cleanse', 'Flash', 10, 2, 11, 22731, 16054, 5, 294], [4, 'Shaco', 'Exhaust', 'Ignite', 1, 7, 9, 12698, 21292, 9, 42]]","[2, 4, 1, 3, 10, 3]",30,72961,"[[0, 'Cassiopeia', 'Teleport', 'Flash', 5, 6, 2, 14974, 25745, 1, 251], [1, 'Karthus', 'Exhaust', 'Smite', 3, 7, 10, 25925, 30921, 6, 225], [2, 'Tristana', 'Flash', 'Teleport', 5, 5, 3, 21843, 25411, 4, 255], [3, 'Aphelios', 'Barrier', 'Flash', 0, 5, 3, 13072, 20775, 4, 317], [4, 'Rell', 'Flash', 'Ignite', 2, 7, 10, 5575, 21865, 20, 24]]","[0, 2, 0, 3, 3, 0]",15,60066,"['시비털면박는다', '이 차가 식기전에', 'Shikimori miyako', '와쿠와쿠', '창대하게 빛날희', '댕찬2', 'cici', 'FA 투정꾼', '도입부터결말까지', 'Mei Nagano']"
이 차가 식기전에,#KR1,1,1237,"[[0, 'Varus', 'Cleanse', 'Flash', 7, 0, 4, 13374, 4927, 2, 170], [1, 'Hecarim', 'Smite', 'Ghost', 3, 2, 9, 10915, 22711, 4, 175], [2, 'Hwei', 'Teleport', 'Flash', 4, 2, 5, 15226, 6590, 1, 159], [3, 'Camille', 'Ignite', 'Teleport', 3, 8, 0, 6693, 17027, 0, 126], [4, 'Bard', 'Flash', 'Ignite', 1, 0, 12, 4010, 9096, 3, 28]]","[0, 3, 1, 0, 3, 0]",18,40052,"[[0, 'Nunu & Willump', 'Flash', 'Ignite', 3, 1, 1, 9045, 13752, 3, 158], [1, 'Lee Sin', 'Flash', 'Smite', 2, 3, 3, 4619, 18750, 4, 136], [2, 'Cassiopeia', 'Teleport', 'Flash', 5, 4, 2, 11436, 12267, 4, 139], [3, 'Kalista', 'Barrier', 'Flash', 2, 4, 1, 6066, 11134, 1, 151], [4, 'Maokai', 'Ignite', 'Flash', 0, 6, 2, 7333, 12656, 3, 25]]","[0, 0, 0, 6, 2, 0]",12,35356,"['GEN Ladle', '이 차가 식기전에', '기다려라 대상혁', '마법사', 'feviknight', '리하우 fan', 'worm whispering', '낙성주', 'vvvvvvvwvvvvvvvv', 'dog old 8']"
이 차가 식기전에,#KR1,0,1149,"[[0, 'Vayne', 'Ghost', 'Flash', 1, 4, 0, 7686, 10631, 0, 129], [1, 'Hecarim', 'Smite', 'Ghost', 4, 8, 3, 9776, 24107, 3, 101], [2, 'Galio', 'Teleport', 'Flash', 4, 3, 2, 6941, 8953, 1, 125], [3, 'Zeri', 'Barrier', 'Flash', 1, 5, 6, 13303, 14440, 0, 170], [4, 'Rakan', 'Flash', 'Ignite', 0, 3, 3, 3482, 7814, 5, 25]]","[0, 2, 1, 0, 1, 0]",10,33191,"[[0, ""K'Sante"", 'Teleport', 'Ghost', 4, 0, 7, 10431, 12701, 1, 178], [1, ""Rek'Sai"", 'Smite', 'Flash', 7, 4, 5, 7903, 24767, 3, 127], [2, 'Taliyah', 'Flash', 'Teleport', 6, 2, 4, 12274, 8619, 2, 171], [3, ""Kai'Sa"", 'Flash', 'Cleanse', 4, 1, 7, 10769, 9317, 2, 176], [4, 'Camille', 'Ignite', 'Flash', 2, 3, 8, 8791, 9484, 7, 26]]","[0, 1, 0, 6, 8, 1]",23,44237,"['Stranger', '이 차가 식기전에', '猪猪殿下', '미 래', '2wj', 'wnrflach', 'DK Lucid', 'langmanbusi', 'weryasgzxc', 'DRX']"
이 차가 식기전에,#KR1,1,1751,"[[0, 'Cassiopeia', 'Teleport', 'Flash', 2, 6, 6, 14336, 19785, 3, 215], [1, 'Hecarim', 'Smite', 'Ghost', 8, 9, 9, 20475, 41214, 7, 221], [2, 'Vladimir', 'Ignite', 'Flash', 7, 5, 6, 15191, 18079, 4, 177], [3, ""Kai'Sa"", 'Flash', 'Heal', 6, 2, 10, 28361, 17041, 2, 284], [4, 'Pyke', 'Ignite', 'Flash', 6, 2, 10, 8231, 11607, 11, 48]]","[0, 3, 1, 0, 8, 1]",30,63187,"[[0, 'Kennen', 'Flash', 'Teleport', 4, 6, 14, 20237, 22241, 3, 197], [1, ""Rek'Sai"", 'Flash', 'Smite', 3, 9, 15, 12924, 41805, 4, 166], [2, 'Rumble', 'Ignite', 'Flash', 14, 7, 6, 25321, 21766, 2, 156], [3, 'Smolder', 'Teleport', 'Flash', 1, 4, 6, 10771, 15218, 2, 283], [4, 'Seraphine', 'Heal', 'Flash', 2, 4, 8, 5040, 11133, 18, 38]]","[0, 1, 0, 5, 2, 0]",24,54728,"['선한 녀석', '이 차가 식기전에', '상병 김새루', '뱀의머리', '성 훈', 'Pyosik', 'walls', '22q', 'Cool', '미움받을 용기']"
이 차가 식기전에,#KR1,1,1510,"[[0, 'Cassiopeia', 'Flash', 'Teleport', 2, 2, 9, 12493, 16549, 5, 213], [1, ""Kha'Zix"", 'Smite', 'Flash', 10, 1, 4, 15915, 26867, 3, 184], [2, 'Zoe', 'Ignite', 'Flash', 8, 0, 11, 24068, 8197, 2, 190], [3, 'Smolder', 'Ghost', 'Flash', 5, 2, 9, 25175, 13310, 1, 199], [4, 'Milio', 'Flash', 'Heal', 0, 1, 16, 4701, 12887, 6, 31]]","[1, 2, 0, 2, 8, 1]",25,52056,"[[0, ""K'Sante"", 'Flash', 'Teleport', 1, 4, 1, 8619, 21693, 2, 230], [1, 'Kindred', 'Smite', 'Flash', 2, 7, 0, 8270, 31707, 3, 149], [2, 'Katarina', 'Teleport', 'Flash', 1, 5, 1, 6890, 15871, 0, 168], [3, 'Jhin', 'Flash', 'Heal', 2, 5, 2, 14042, 16638, 1, 215], [4, 'Bard', 'Ignite', 'Flash', 0, 4, 4, 5950, 20565, 5, 27]]","[0, 1, 1, 4, 3, 0]",6,41959,"['Pyosik', '이 차가 식기전에', '2cs', 'Cool', '당신은 사랑해요', 'Gen G HorangE', 'gz000', '猪猪殿下', 'weryasgzxc', '수요링']"
이 차가 식기전에,#KR1,0,1804,"[[0, 'Rumble', 'Ignite', 'Flash', 5, 8, 2, 27830, 27529, 1, 202], [1, 'Hecarim', 'Smite', 'Ghost', 3, 8, 3, 13843, 41941, 2, 193], [2, 'Hwei', 'Flash', 'Teleport', 0, 4, 2, 16523, 19597, 2, 225], [3, 'Varus', 'Heal', 'Flash', 2, 2, 2, 22271, 13528, 0, 311], [4, 'Ashe', 'Barrier', 'Flash', 1, 7, 6, 9363, 20244, 11, 44]]","[0, 1, 0, 0, 1, 0]",11,53101,"[[0, 'Jax', 'Flash', 'Teleport', 4, 3, 3, 14186, 32431, 0, 210], [1, 'Graves', 'Smite', 'Flash', 6, 3, 3, 10882, 25467, 5, 253], [2, 'Diana', 'Teleport', 'Flash', 11, 2, 6, 33728, 22002, 4, 278], [3, 'Smolder', 'Teleport', 'Flash', 7, 3, 10, 28878, 21773, 1, 220], [4, 'Milio', 'Flash', 'Heal', 1, 0, 20, 4658, 15951, 9, 33]]","[2, 4, 1, 6, 10, 3]",29,65222,"['VIICHAN', '이 차가 식기전에', '가엽도다', '내성장막아봐', 'SummerSupking', '抖音Yezi top', 'yewang', 'To the Moon', 'Cool', '당신은 사랑해요']"
